transaction_id,step,type,amount,customer_id,age,is_fraud
ed3f0539-e4d4-43a1-aac4-ce04256240f8,37,PAYMENT,337500,C64798726,66,0
75b2a342-8ebc-40b2-b9dd-350302c08f48,567,TRANSFER,379500,C94939051,29,0
b2e090b0-ab80-4b33-92df-f44160ce2efe,437,TRANSFER,39500,C93936238,25,0
92ebf31c-2c66-41e0-9fcf-3c0944557b06,204,TRANSFER,139000,C30471187,24,0
4928d2e2-be66-4890-b753-6fcb0c757f2f,638,CASH_OUT,29000,C28831109,46,0
863cb1b3-56cf-4b9d-a28f-a3299786c1b1,153,PAYMENT,13500,C55876072,19,0
6634684c-4c43-4db1-bf76-f89db70bb971,61,PAYMENT,1631500,C86156152,50,0
23805b46-021c-4610-8882-20498352bdc5,37,CASH_OUT,65400,C13830856,43,0
423e2c5f-c5a5-493e-85df-9725afb3a254,641,PAYMENT,24500,C48750712,56,0
125b1732-c55b-4d5e-a7a6-e81f4f71cc3a,444,PAYMENT,27600,C27840648,38,0
8d421d15-0d51-46ea-8d0d-f2d6f8e20d51,562,CASH_OUT,6500,C2325246,34,0
2ce47609-3988-4212-87a0-69b3c4c70b88,58,CASH_OUT,26500,C95153590,24,0
01320a57-a6c8-4ae0-9f03-90423a884508,130,PAYMENT,60000,C18626643,23,0
ea20ba13-3b88-40b3-85c5-e3c8029fbcc7,86,CASH_OUT,68500,C75407107,22,0
7ef33b43-b38b-46bf-858c-d6d985505532,447,PAYMENT,780000,C43140040,67,0
60d9591a-9a3a-4990-ae84-b81c6eb22a49,293,TRANSFER,12500,C26657687,32,0
fbabbac4-f071-4cb1-8eb5-933fe1622df6,515,TRANSFER,8000,C8767928,21,0
1f916e94-1aa2-44bc-8fd4-85b0065727e8,681,PAYMENT,1500,C30429647,32,0
e556abae-9a18-43f4-86e6-85bb505a56b8,419,PAYMENT,391000,C95858033,18,0
4f9c2d49-694f-4690-9523-16cc69a29995,275,TRANSFER,14100,C89150292,40,0
77dccd94-7ba8-438f-890b-1d4c9b8ad734,272,TRANSFER,62500,C50867228,25,0
b1faf4da-2c31-49d5-b174-a5b93a898ea6,521,DEBIT,5100,C11511907,27,0
33f5ceca-7a63-4a3b-bf92-ec95b21b7d81,616,DEBIT,31500,C38905208,28,0
39b3a686-b9ab-4832-8f04-278a023e4fb5,606,PAYMENT,40000,C35519688,29,0
8a7e33d0-d133-4fe8-86de-a2bc4bf7e116,453,PAYMENT,67500,C31967839,45,0
a7f23d3f-5467-4c3a-8b9f-1c36ee261d00,372,CASH_OUT,6500,C92065797,75,0
8076600a-f345-483d-92a6-c2a1ab3c6fbc,137,CASH_OUT,605000,C59188231,29,0
1985c597-348b-4686-8aee-8209fa882f1e,558,TRANSFER,57000,C43471958,22,0
29fa84a2-2416-4a45-9a2a-b3215a1cb85f,185,PAYMENT,40000,C70109517,25,0
a0272eab-1084-4b20-9654-3c77353311c7,57,DEBIT,13000,C39831191,33,0
56f7d1c9-8e47-4d7f-971d-3c4034b710e1,178,PAYMENT,41500,C82348024,83,0
670f74f7-de7a-4490-8a21-45600c249e54,179,PAYMENT,8000,C44969038,63,0
e4660f83-ed6c-4922-8d45-dec8f73473cb,110,TRANSFER,18000,C74039397,28,0
faf041e5-a0ca-473a-bfb4-32c5f40ab1e8,42,CASH_OUT,39000,C98564619,42,0
03a6f654-f83c-4bd8-8e4f-07c9a63b945e,616,DEBIT,10500,C47487877,41,0
902cd78f-9726-4034-98bf-b6598db5ee56,659,DEBIT,51600,C50991535,22,0
e2c77312-54dc-4cf9-b5c4-b044f55cb41f,200,TRANSFER,48900,C15484054,24,0
cee08415-47c9-4b0c-afe5-cfa3ec6c26f6,623,PAYMENT,71800,C59681580,44,0
4a5ff652-4eba-47d0-bb5b-08d7b362b43d,330,TRANSFER,61000,C39827826,20,0
638baae2-883f-4c55-94a3-d98fdf8881e8,442,CASH_OUT,88400,C71944425,23,0
88e24c9f-3743-4e09-8e08-194d3280612b,355,TRANSFER,11000,C26874352,54,0
c736d822-5f96-4a0a-a266-404a012dd709,445,PAYMENT,18600,C40865075,28,0
b8902a75-8347-483d-99f5-2f7010d971e7,175,CASH_OUT,50000,C89303608,22,0
ebd49dc5-4789-45fc-91bc-8e275077c80e,127,TRANSFER,14000,C15751894,19,0
c39c5a55-9870-47d6-bfd3-c6e70390ee0e,14,CASH_OUT,21000,C84360937,30,0
e6b03257-08ec-406a-bb66-626cb2ee2887,330,PAYMENT,86500,C37539078,21,0
7055ea2e-acfe-4434-b33d-25dd979f0562,417,CASH_OUT,7000,C8675374,25,0
4f9cde29-b202-499c-9ca5-ba795b9a6383,248,PAYMENT,87000,C6249090,23,0
a4f7e439-9664-426b-b5ac-173e6104cc2f,109,TRANSFER,11000,C65377189,30,0
be57d2fb-abca-4974-95ce-810787e00a62,105,PAYMENT,5500,C75762510,24,0
71ee6fd8-2a03-4491-8956-9e51d8e07867,633,CASH_OUT,6500,C12795062,67,0
bb63d2c4-39ce-427a-9a50-72a088a8bac4,375,PAYMENT,37700,C98913452,25,0
9e626dd5-9489-4534-8b59-1b151c5462cb,656,DEBIT,318500,C25602428,59,0
d2d0aae2-fdb1-401d-94ac-5c6e72274596,585,TRANSFER,110000,C65531276,29,1
899a927a-fb3e-46a7-994d-34fc4017e98b,423,PAYMENT,259000,C97813543,42,0
7cf84260-556e-4035-bf1b-97280325558d,657,TRANSFER,3100,C40919406,26,0
3bc2eb31-f0a0-4157-8314-2ac06bbe9385,569,CASH_OUT,4500,C94609189,22,0
437d4dbf-31c2-4a76-8373-476107014687,403,TRANSFER,155000,C99432908,37,1
778f1908-ab30-4e91-b438-3b33093f024f,239,TRANSFER,12500,C54724239,44,0
5863c6a0-f580-4ed5-9ce8-e172cc5c3ae9,687,CASH_OUT,60500,C2094166,32,0
4643c254-791a-4f1b-9ac1-61d526a2aa6e,206,CASH_OUT,44500,C46928873,18,0
9d0f88f9-f8c2-4293-9459-f25a902f8e44,444,PAYMENT,5500,C94800225,28,0
1ed69520-d178-4830-ba77-22a1549a4960,89,CASH_OUT,86000,C21955736,33,0
23e45353-5ce7-48bb-ba39-cda518b400f8,575,TRANSFER,29500,C19638306,43,0
c095e91c-2817-46e7-b376-edfefeb24857,371,CASH_OUT,344400,C40669748,22,0
4bf6f0ef-cf67-4aa7-81f5-87c39931fd5b,686,DEBIT,11000,C80353758,27,0
15a411e6-7f75-412c-9496-8b575b7bc4fb,619,PAYMENT,176000,C89405084,32,0
8c1be86c-a03c-4e8c-b662-e6e351dae1a5,353,CASH_OUT,157000,C66059396,30,0
a1b53bf7-46d1-492d-978f-65138c038068,560,PAYMENT,2500,C88700524,36,0
4684018a-710c-4038-885d-77487553dd2d,567,CASH_OUT,29700,C64713117,49,0
9a8945d5-4ff3-4b48-b7e6-5241f2ee7c58,129,PAYMENT,10000,C26462962,28,0
3d400a76-0e5d-4f3a-a7dd-251fd5c49ab7,690,PAYMENT,246500,C7213790,48,0
73d13e07-9246-4c91-8716-f27199bfc87e,703,PAYMENT,53000,C8078855,29,0
bc6f963c-88c9-487f-baf4-60f6a99b5359,448,TRANSFER,433100,C99945407,25,0
655b096d-b8ad-4e22-bbe5-e85dd3bbb391,707,TRANSFER,196500,C30508350,22,0
0cf1ac30-0592-45f9-9ef0-a6a3c2699b0e,179,TRANSFER,486000,C6913989,22,0
0971d7d6-df2b-4205-84a9-90ece73ae9ea,281,DEBIT,182500,C14961705,50,0
34d02518-5ba9-4b28-b724-de484e425ded,185,CASH_OUT,55800,C9746433,18,0
8889bc81-9271-4afe-9e1f-b2d50b3c2a06,659,TRANSFER,123300,C77891362,33,0
60e6f05d-1479-47e4-88d0-81e3f3f0892d,398,PAYMENT,325000,C61747184,59,0
bf8945d8-1e38-4663-9eb5-37900456280b,641,PAYMENT,44500,C5969837,68,0
453710ca-009c-4ddb-9588-d3e450525619,271,CASH_OUT,18000,C75786714,22,0
d8e2736e-7cfa-4bfc-abdc-1bb19fc65156,562,TRANSFER,26400,C70718686,45,0
aa2d6394-806d-4534-9b03-c2ea20f4a1a1,370,DEBIT,416500,C54916140,53,0
ab5f058e-98cb-4776-a856-887f182af3da,297,TRANSFER,174900,C55718010,44,0
7a5aa4c8-cb9a-495a-8888-7dfd67963eb6,342,DEBIT,25000,C89398964,42,0
007706c4-9386-4258-9d2e-e89225b5e094,104,PAYMENT,120000,C36541619,24,0
1486ddd0-2703-41ba-aec1-1978bac617ff,458,DEBIT,11500,C56660916,35,0
8802c094-c576-498f-bfea-9875acf46e93,537,PAYMENT,38000,C5808311,34,0
1e4cc252-6a70-43c3-a57a-b2bd6fa47a44,549,TRANSFER,120500,C57437123,57,0
e8706716-8e95-4d28-b663-500defd02b94,133,PAYMENT,155800,C80532279,22,0
11d16845-dd2d-46d9-8758-c468e59548cb,166,TRANSFER,30500,C65389910,34,0
f57213f3-cb84-415f-bfcb-57f584783df0,450,CASH_OUT,36000,C25834541,60,0
722aa46e-935d-43cc-b917-577a00f42dab,394,PAYMENT,246500,C20391769,30,0
05209cdd-67ff-4b94-b16a-28d435c75a70,704,PAYMENT,98500,C51983922,22,0
c4ed944f-c987-4ad3-b607-21c3992f5468,568,CASH_OUT,366000,C31908559,36,0
16a0f54f-7753-4c4f-b3e6-4e06d0f52a8e,36,DEBIT,11000,C29775416,20,0
b5546324-8d5b-4839-8bdd-1a9b7f28360d,572,DEBIT,25500,C8423724,67,0
67e4f020-c823-466a-a2d6-d4a28e4552f3,39,TRANSFER,8000,C59195506,28,0
423ab8ef-f432-46a4-bfd0-03c64c127dc3,251,PAYMENT,335000,C12738069,59,0
ec3ec722-f1a1-4ceb-b89c-8331efa1d8fb,566,CASH_OUT,180900,C7679125,23,0
aaeeb079-99ce-4c56-9f43-c93eb52bd15e,588,CASH_OUT,8000,C7716614,52,0
23ad08e0-6ee8-49e0-b76e-39320cfc8f52,585,PAYMENT,49000,C60657231,38,0
8058537a-4f24-42bb-aa76-ec2e97eb14eb,640,TRANSFER,31000,C31940532,37,0
8642abff-3350-4e1c-bec0-9f1ca0e7db41,354,CASH_OUT,61300,C11876795,20,0
800402fc-de07-4264-9e9a-05b8d4b3f5ff,185,PAYMENT,7500,C3003535,22,0
9645f9e0-5713-4e09-8083-df646d5ea02c,303,TRANSFER,47000,C53449981,57,0
66078a08-1764-42ae-aee6-8327ecb50139,246,TRANSFER,5000,C37250441,21,0
6b31db70-70d7-46c5-86be-7d27d4ab7622,275,PAYMENT,10000,C76365484,21,0
ffb89083-6e0e-41dd-b2e9-cf3b7fad84e8,35,CASH_OUT,23500,C37339994,25,0
73e5664f-d218-405e-9704-a247b6425afa,536,TRANSFER,8000,C6169548,26,0
6c1d757e-a397-43c7-8648-e8c3b860165c,370,CASH_OUT,251500,C3558185,28,0
0691fe16-0ca6-4b17-ba3c-aee742869c8b,472,CASH_OUT,31800,C56602575,51,0
c9688a5f-7879-4db6-97f3-811224dce9ad,456,TRANSFER,3800,C53799090,18,0
2bdeaa02-0e94-4304-b6d3-6cc5ffeb3bad,55,DEBIT,319700,C41694706,43,0
5421168e-34ce-4137-9fa4-73d4e9e93dd0,517,CASH_OUT,21000,C24498721,62,0
a4ef0ef8-f03c-451f-8ec8-acb317099b8c,522,CASH_OUT,21300,C70612499,64,0
e22f2af0-d61f-4f3e-8b60-cfae4610dbd0,324,CASH_OUT,12000,C768426,30,0
474051a2-85f4-4c2a-aebd-c0713a7ef94a,423,TRANSFER,110000,C7990092,53,1
5278c46e-7414-47e7-ad2e-9ec8fac23c7d,463,DEBIT,20000,C5055352,28,0
752478db-6e2a-4a27-a269-e582ad638ba0,81,CASH_OUT,20000,C82706404,18,0
b9836086-7868-45ee-b4ed-e84274973b35,656,TRANSFER,22500,C66628937,22,0
b2a01451-507a-431b-bb00-3c20c07f32e6,607,PAYMENT,466500,C61257330,24,0
e518eef4-5c9d-469d-84f6-7c14304f492f,31,PAYMENT,26000,C17278442,20,0
a86cedee-6ee5-453e-bbe1-edd93dfc99b7,659,CASH_OUT,54500,C41100665,30,0
94e4d3ad-4765-4288-acd2-b27abbb1796e,452,PAYMENT,65000,C93532725,20,0
f7bd4348-220a-4ae3-bca7-c1ceb375812a,229,PAYMENT,118400,C62666727,52,0
e6a1b3e8-252c-45e7-aa47-539a6dc4012a,11,PAYMENT,206500,C54817215,58,0
7db4d163-8b03-4c11-888c-b5b1950dcc17,705,CASH_OUT,6000,C10358587,32,0
c54c41fe-d4b0-43d7-ab4a-0141c0285b23,610,CASH_OUT,135000,C19435151,29,0
d9361156-a9ce-40e8-a875-b7ba4247f6ea,398,PAYMENT,9000,C40602924,21,0
d86fb68d-56a1-4dc2-8c16-a170dc2d8796,343,CASH_OUT,31000,C80964060,33,0
26674009-15f9-4e9d-89c3-9e5cb89ed3e2,63,CASH_OUT,57000,C21831698,34,0
1f29028b-8006-41cc-89b8-18b13bca63a6,88,PAYMENT,181000,C28238529,28,0
9e5c72d7-2369-4092-a9dc-e96585a0d2df,43,TRANSFER,104000,C53142296,45,0
2f5d2aa2-8b5f-4a04-8e34-6506a2e45693,571,PAYMENT,1000,C38327440,70,0
dd29d77f-dc85-4121-93c2-f7eedb0d7e8c,336,PAYMENT,55700,C37176642,22,0
8ac827b6-fa2e-49ad-a367-cf7a1a36503c,131,PAYMENT,12700,C46496507,23,0
f23cade2-6edf-4fad-8986-ab8047abab5c,474,CASH_OUT,3500,C59625617,21,0
52cff962-0635-417a-bd6c-4ecd5bfb11e8,392,PAYMENT,107500,C68379633,19,0
80a36f2b-e7e0-4553-ad02-2440ad50787a,441,TRANSFER,86500,C61784226,26,0
61e22a2e-cf5d-495f-82e2-84abbce4078a,84,PAYMENT,45500,C42914949,32,0
cb40840d-1eeb-4fed-8768-e2314f263211,292,TRANSFER,5200,C98321122,26,0
a98bead6-5b23-468e-b70c-f0fba1ae4f04,206,PAYMENT,50500,C34611347,62,0
8fcbc78a-6bbe-467d-8383-0ea61a4c7bb0,11,DEBIT,29900,C23021420,24,0
66a332f6-ee33-4139-ad95-f4bec7916735,224,PAYMENT,274500,C46066216,35,0
df9e4db5-495f-4d0a-8086-4a8a0f25a6ef,539,TRANSFER,312600,C97985778,18,0
94d422d9-4151-4416-81a3-1944fa1b2c05,659,TRANSFER,19200,C32142286,20,0
b4cad834-9c3b-47f2-8dba-9e6ddae15a88,580,PAYMENT,52000,C47072203,20,0
0ba9e52d-89f6-42bc-ac39-7ba00699290d,489,CASH_OUT,422500,C92833902,66,0
aea59038-c9ae-49ed-bc4a-f25e143fe650,90,CASH_OUT,39400,C89583051,23,0
fb54a0e8-234f-42aa-823f-c82e56b7aae6,591,CASH_OUT,87500,C78467028,22,0
c77aed6e-8d70-4822-bed1-1b5867c31872,153,PAYMENT,58000,C64283931,20,0
8064c162-512f-4e77-b198-1eed71a655cd,544,DEBIT,601300,C87480750,29,0
5c9ebcc5-2254-4611-9cdf-753b0bf62d61,80,CASH_OUT,29000,C58517577,32,0
b6da2170-051e-42fb-a41d-7f824eceacb7,471,CASH_OUT,83500,C43592140,29,0
0de4337c-25cb-43d6-9b6e-147d8066cae1,41,DEBIT,8000,C90526910,25,0
9284e5bc-0620-4888-91c5-43d1907b47dd,686,CASH_OUT,3000,C50469617,74,0
d76400a1-fbcb-4855-8045-b397af7101d6,610,DEBIT,47500,C91756952,19,0
520cf8e4-b048-46c3-a189-6d84ad9ac985,21,TRANSFER,23600,C311197,20,0
b49a7327-c9a2-4595-9bf0-b77ed0317f33,634,TRANSFER,114400,C5489936,26,0
564a9ff4-f3c3-41c2-a47f-5cfb76e3f470,368,PAYMENT,17500,C35110584,28,0
2f26cdd9-1cc5-43fd-9a89-553cb0d0b1fb,666,PAYMENT,41000,C41608146,41,0
b50c202f-ae84-4c6c-b3e9-606833d19725,225,CASH_OUT,12500,C6026122,19,0
08a4471c-ae01-4aa9-8f9e-1068ff94c7fc,106,CASH_OUT,348500,C30768408,34,0
cce7c194-62fe-4a54-98a5-280f2e62cbbe,373,PAYMENT,57000,C77254796,19,0
f8426897-b92f-47d1-9fcf-c7caa9269144,186,PAYMENT,203500,C17560405,27,0
f5ff4f16-8c20-40cb-a874-67de0e2a1605,595,TRANSFER,156000,C32497217,23,0
3ac61248-6d74-4d61-b042-b1107b77c681,117,PAYMENT,26400,C21839634,29,0
d517e7f8-bdbd-4baa-864a-6ded1b8c3c49,182,CASH_OUT,20000,C6940092,27,0
ba066bfe-ec1c-469e-9519-b3aa04e70edc,516,DEBIT,2829200,C70046143,71,0
1470300f-3121-47d0-8dc2-9f0d6275e995,105,PAYMENT,156800,C77838424,29,0
98cb96dd-f18f-48b8-94b5-61aab6b7eed2,392,CASH_OUT,4500,C54950323,76,0
de36e750-4251-42d0-bb36-983b69428347,120,PAYMENT,108500,C2746030,56,0
c06152ce-6530-4649-82ba-a30c57449f65,666,CASH_OUT,66000,C61207698,48,0
c4004fc8-fa0c-42e5-b517-98ad520d39b0,509,PAYMENT,5100,C50103737,18,0
2a06ff9b-ddcc-48fa-967e-aced2be3c1a9,446,CASH_OUT,507000,C12207161,21,0
53dbe4f1-9af1-44cf-a2da-defdd0b941c5,492,CASH_OUT,15500,C58664978,24,0
59c75edf-4e08-41f9-b463-b6df1eb55cc0,449,TRANSFER,313100,C95335397,22,0
d963ef59-6e2f-4539-9c57-0536a5ccfbdd,561,PAYMENT,46500,C28501012,54,0
74c4ae1b-2c12-459e-ae04-3507d1d5a1b2,75,TRANSFER,43500,C65788897,68,0
67527e9f-3cb6-43ab-8245-b280524e0470,535,PAYMENT,51000,C40564142,26,0
f0f49946-d2bf-48a9-8fd9-83f717ff24fd,643,PAYMENT,85200,C28781498,26,0
b3b4b358-d43c-4aba-84bb-e58df6b31e15,258,CASH_OUT,27500,C89099542,33,0
b20acd76-42eb-4f65-84e9-ecaf716b9583,107,TRANSFER,28500,C184762,20,0
2e8d3c62-2feb-45b9-8be6-94c4d104af13,13,PAYMENT,136000,C84987394,28,0
f610d653-ab7b-446d-bb25-bc5a91693852,143,TRANSFER,34400,C53638447,18,0
522e3b5e-8e82-47eb-92e9-6ded97116ee9,327,PAYMENT,7700,C31315481,26,0
3e02e9f0-d7df-4ebd-b547-27f66f92e648,680,PAYMENT,112900,C74203477,57,0
9a6efb54-6409-43af-944f-56256adb7ac8,116,PAYMENT,76500,C33574618,25,0
cc9d5421-8109-414c-80dd-d4576a156d28,17,PAYMENT,1000,C74875755,32,0
1efe4fa9-ed2e-44f8-8b5f-914b8718917e,129,PAYMENT,8500,C98934416,36,0
0cdb5908-e069-4023-acd5-e987264d5eba,540,PAYMENT,14500,C48845112,23,0
7bd0d626-4a12-4f9b-af05-a697d0e106bf,128,PAYMENT,49500,C20762109,39,0
0a2611cd-22c5-4b3f-866b-3523b06579de,80,DEBIT,12300,C22729729,25,0
366b8d47-932b-448f-8062-e6ce9993d596,171,DEBIT,13000,C63378107,63,0
456abe5f-89df-4e35-94fe-17f0ca35de73,633,TRANSFER,110000,C65574016,37,1
baef839c-2324-443c-af53-3be40a8f81fd,611,CASH_OUT,86000,C46861043,25,0
8355786c-e4c4-40eb-a5ab-c49ffc7d4226,585,PAYMENT,90000,C31967258,32,0
efb85b5f-86f1-41c3-acfa-dd4633beb056,487,PAYMENT,194500,C56006666,66,0
bd0d0918-2da8-4b6d-97df-9d379b687f80,62,CASH_OUT,49000,C70222518,70,0
87df9477-242b-4d74-882f-3ecd3f2a9989,617,CASH_OUT,106000,C32320968,57,0
d53b5c3f-7c93-4035-aed3-6054765014e4,565,PAYMENT,25100,C77925035,23,0
2ff2c772-6a10-4445-a19e-7640614e1c56,347,PAYMENT,106000,C50007807,58,0
220e3927-f127-4d8e-b298-b5de3b16496d,607,PAYMENT,92900,C88193232,25,0
fe93920a-05cc-4449-9e28-b369a22dd32c,259,TRANSFER,84000,C63271302,27,0
8866032c-18b7-40cc-98e1-6b84b64e52d4,607,PAYMENT,15500,C30670720,21,0
927fe844-16bf-4d8e-b136-92cb48fc8d00,158,CASH_OUT,17500,C12889250,24,0
5d5ab5aa-2ee4-480b-b3eb-46b23cd82221,111,TRANSFER,145500,C95336740,28,0
097f9570-403f-417a-8c6a-9f08c1b82f3e,37,PAYMENT,52000,C16393329,73,0
850637c2-2166-4461-b730-7db863152fb0,637,PAYMENT,1500,C45326033,32,0
e6d86cf3-8a35-4122-8a7d-5993c762c1b6,562,CASH_OUT,100500,C19881121,40,0
04de2d60-cfcd-4475-92e1-92077412b127,685,PAYMENT,474000,C6951976,39,0
4c932749-e545-42d4-a5c5-2a6ed2fd09a0,57,CASH_OUT,140500,C56939864,19,0
fdd9ab5e-33b9-4e06-98c0-fff2b6f8b1ea,133,CASH_OUT,5500,C79055140,47,0
939b588b-daba-435a-b5cd-21d9d8f372db,56,CASH_OUT,1500,C28496547,21,0
73a07f2d-b5a6-4a34-a3f9-b5767cf9b967,138,CASH_OUT,10100,C25064380,19,0
cd0dfcb6-b1c3-45b0-9d67-4a23960fa4ae,156,TRANSFER,25000,C56340851,84,0
c8edfb5c-68a2-40ee-b398-c825be30128c,282,TRANSFER,31700,C89461647,75,0
245e3894-9fb6-48c8-8663-4cfdc2b4c9b1,318,CASH_OUT,279000,C38045326,26,0
3fbe5854-17ed-47fa-ae8a-835925a17779,157,TRANSFER,88700,C44674602,24,0
648c03f5-4171-46cc-964a-5be4d9076644,691,PAYMENT,15000,C56220228,46,0
cad16a0c-4817-4067-8cf6-a1937a36f195,153,TRANSFER,88000,C86826419,26,0
503c5bc4-5a26-471b-af67-5bd595e8ed8a,632,CASH_OUT,2500,C17497284,20,0
d1783075-dce6-4870-9826-5da79d714b60,151,DEBIT,311900,C92575088,18,0
71f706f9-7fd2-44b7-aa71-157613696028,276,PAYMENT,240500,C47783875,46,0
5211c9d9-6156-45f5-ad16-f680df9158ba,371,DEBIT,73000,C56150148,27,0
dec751d3-8c01-420c-92d6-e2a95c758968,655,PAYMENT,1000,C82683449,34,0
f3384328-8a3a-42d6-87ad-52de05dbf023,514,DEBIT,358500,C29276191,26,0
e18c58eb-eec5-41ff-8b97-eec12565bb82,607,TRANSFER,210500,C80564868,23,0
6900f5f4-e0ec-4228-b9df-9f5e39de8d1f,373,PAYMENT,58500,C75901013,24,0
3c2e47ac-557a-4977-ac4b-070eeb50cc1a,426,TRANSFER,37200,C32445348,74,0
575f6cba-fa8f-45eb-9095-eef31c379e67,342,PAYMENT,171000,C86972314,19,0
8e52af09-9f2b-46d4-b483-326e8a5210ab,203,PAYMENT,22700,C98711009,47,0
99b46f4b-4ad3-4f70-b81a-35ef79a0e16a,215,PAYMENT,283600,C46112909,26,0
2d11348b-74dc-48e0-9f14-d6d497dad474,620,PAYMENT,155500,C29513883,22,0
1737ab92-2996-4292-a762-8cf3c98e68b9,613,PAYMENT,40300,C54589126,20,0
ed1202fb-828a-4c28-b518-1dc3065045e8,603,TRANSFER,55500,C97391699,23,0
b5af3339-b2da-41e7-8aa9-e832812dc38a,592,PAYMENT,16500,C50114559,84,0
d1dfeefc-45df-47da-bdbb-083918081e5a,558,CASH_OUT,160500,C58033895,28,0
5f219229-446d-418d-a1db-4e0b56d1ce6a,349,DEBIT,67000,C16998087,34,0
f49a1c36-7a5c-4221-90b6-437e2a118a69,491,CASH_OUT,15300,C8978100,43,0
ac834e53-48ee-4abe-8465-92a9b66643d2,516,DEBIT,16000,C54677730,47,0
66771bdb-4f6b-44ec-ad9e-850ebc3ffb0b,162,PAYMENT,270700,C21709837,58,0
3e5750a4-5a6e-45e0-ab6e-68a808edae18,680,CASH_OUT,6000,C95136322,23,0
10389c08-93a9-4095-9018-f9e22447d87e,327,CASH_OUT,47300,C64093803,68,0
93e8281e-ab2f-4069-ab1a-d5bd5400ce9c,459,PAYMENT,191000,C47059325,46,0
15834bc4-c201-4f79-b01a-12c3176d894e,155,CASH_OUT,249200,C90990786,71,0
d03734d4-a8a7-4049-8692-bf74d9968325,401,CASH_OUT,25500,C65027465,25,0
a73ed3a3-7789-47ed-a45d-948bb97020b1,393,PAYMENT,47400,C63118965,59,0
db2d4979-7854-4dd1-84ec-4956b83878c2,476,DEBIT,143000,C59994923,26,0
dfc09bce-52ee-494e-83e7-b9acd3544664,138,PAYMENT,24000,C49301414,73,0
632f2228-ccb3-43f0-a550-8a2d75f4317c,300,DEBIT,194000,C58469484,31,0
5e23cf5c-6082-4ec8-ba26-c0e1865d5597,326,CASH_OUT,32000,C78832143,63,0
a062f4f5-2cad-4342-ad38-604205162563,66,PAYMENT,68500,C35198277,24,0
959055a2-58ce-433d-ad00-68c0814d4488,581,PAYMENT,36000,C99669762,45,0
9c27ba91-3c0e-4158-ac71-968c7f8a5b01,254,CASH_OUT,13500,C43976744,39,0
3491bb9e-1a9b-48f4-9f26-d9948d827525,13,TRANSFER,88300,C43204816,69,0
e6b40163-fd02-4e49-888d-2586a9621601,77,TRANSFER,116000,C13222770,21,0
c5dccee2-ab37-4502-8130-f987f429e167,512,PAYMENT,210000,C5891180,32,0
ae365158-b1eb-44ef-b9f4-4cbc43fa9d27,60,PAYMENT,29000,C83809500,56,0
15a995a2-908c-440c-97a8-52885e513ce2,396,PAYMENT,25500,C44138410,40,0
aa0e14eb-cc0c-4005-8f16-bf601b9ecc2f,223,TRANSFER,18000,C44809447,70,0
791caa34-cb53-4aed-9d15-d70036bd84fa,109,CASH_OUT,41800,C51327918,30,0
ab09b60d-2062-4eaa-ac0f-a4ed0e17a90f,251,CASH_OUT,3000,C65924739,24,0
a89f6b1f-7701-417c-85cc-437145cc66ee,107,PAYMENT,91000,C27593600,65,0
ae2c97c0-9584-4008-820b-c6fb636432f6,716,PAYMENT,70000,C41547990,23,0
ef8ef7de-3426-4d2b-89e8-d8245126d740,280,PAYMENT,29700,C66176951,58,0
9ff071f3-f735-4d32-a570-d3dd2be1bf70,656,TRANSFER,21700,C87243825,33,0
114c6537-1508-4208-8457-042907a39f9c,176,TRANSFER,2500,C6027305,20,0
235cd791-4f00-4cd5-b7ec-a7a9aef31255,533,PAYMENT,117500,C84770358,39,0
ca0d7db4-dd08-457b-bd15-ca64ca3e2bd9,491,TRANSFER,2232800,C44434104,26,0
de338a4e-d75b-49c0-9601-7004c27363ff,520,CASH_OUT,147500,C9106612,28,0
76bd8e26-3a84-428c-bba7-7f7963b4a40f,444,PAYMENT,49500,C70750948,27,0
d71b71b8-c303-47c3-9f05-e08fd16d5a61,655,TRANSFER,4000,C47157044,31,0
d30c3740-6df0-41a0-8526-97a2977e80e5,37,PAYMENT,146900,C93407241,62,0
26fe9aac-13ab-406a-a96b-9471a333f855,420,PAYMENT,8000,C80832656,58,0
700ab60b-4904-4651-a946-7bd23d1cd9ed,493,CASH_OUT,312900,C48401277,18,0
5c18f0dc-a378-4b6e-921d-67d74e09553d,422,DEBIT,108000,C4025656,37,0
36f83841-0313-4cae-8a1b-4c2377a0d9be,182,CASH_OUT,24500,C62348678,70,0
40d39d49-dbab-4547-84e9-41b6c5becd69,91,TRANSFER,110000,C52187169,28,1
c63b4150-a2a3-40d5-8d93-f37271bfbee2,414,PAYMENT,13700,C33718003,21,0
e421d6fc-03a6-447f-a480-6303092d7b95,16,CASH_OUT,56600,C33776708,26,0
898e10fd-471e-4d1c-97de-7c706055286b,620,PAYMENT,206500,C93200145,24,0
81a3a05f-4bb1-4f80-8ae9-aa4ac96ab70b,84,DEBIT,358000,C18566251,29,0
cc91ea31-c7d2-4cdb-96ef-3bf56bb30fac,200,PAYMENT,15500,C32100127,30,0
c3f90a12-0aa3-4675-9210-2204a5638d14,17,TRANSFER,212500,C51637397,31,0
214db4d3-e01f-40c9-b5ac-da6e095dd2c9,466,TRANSFER,517800,C75061294,29,0
d450771c-84bd-499c-9658-7ece698e6d3b,226,CASH_OUT,34000,C33216338,30,0
